State,County,County FIPS,Agency Name,Agency ORI9
 TX,BELL ,027,HUMBLE POLICE DEPARTMENT,TX1010900
 TX,BEXAR ,029,JACINTO CITY POLICE DEPARTMENT,TX1011100
 TX,BLANCO ,031,JERSEY VILLAGE POLICE DEPARTMENT,TX1011200
 TX,BORDEN ,033,KATY I.S.D. POLICE DEPT.,TX1016700
 TX,BOSQUE ,035,KATY POLICE DEPARTMENT,TX1012700
 TX,BOWIE ,037,KLEIN I.S.D. POLICE DEPT.,TX1016000
 TX,BRAZORIA ,039,LA PORTE POLICE DEPARTMENT,TX1011300
 TX,BRAZOS ,041,LAKEVIEW POLICE DEPARTMENT,TX1016600
 TX,BREWSTER ,043,LONE STAR COLLEGE SYSTEM POLICE DEPARTMENT,TX1015900
 TX,BRISCOE ,045,MEMORIAL VILLAGES POLICE DEPARTMENT,TX1012400
 TX,BROOKS ,047,NASSAU BAY POLICE DEPARTMENT,TX1012800
 TX,BROWN ,049,PASADENA I.S.D. POLICE DEPT.,TX1017200
 TX,BURLESON ,051,PASADENA POLICE DEPARTMENT,TX1011500
 TX,BURNET ,053,PORT OF HOUSTON AUTHORITY POLICE,TX1016900
 TX,BURNET ,053,RICE UNIVERSITY,TX1013800
 TX,CALDWELL ,055,SEABROOK POLICE DEPARTMENT,TX1011700
 TX,CALHOUN ,057,SOUTH HOUSTON POLICE DEPARTMENT,TX1011900
 TX,CALLAHAN ,059,SOUTHSIDE PLACE POLICE DEPARTMENT,TX1012000
 TX,CAMERON ,061,SPRING BRANCH I.S.D. POLICE DEPT.,TX1017000
 TX,CAMP ,063,SPRING I.S.D. POLICE DEPT.,TX1017100
 TX,CARSON ,065,SPRING VALLEY VILLAGE POLICE DEPARTMENT,TX1012100
 TX,CASS ,067,ST. THOMAS UNIVERSITY,TX1017600
 TX,CASTRO ,069,TAYLOR LAKE VILLAGE PD HOUSTON,TX1012200
 TX,CHAMBERS ,071,TEXAS MEDICAL CENTER,TX1015800
 TX,CHEROKEE ,073,TEXAS SOUTHERN UNIVERSITY POLICE DEPT.,TX1013300
 TX,CHILDRESS ,075,TOMBALL POLICE DEPARTMENT,TX1012300
 TX,CLAY ,077,UNIVERSITY OF HOUSTON - CLEAR LAKE POLICE DEPT.,TX1013900
 TX,COCHRAN ,079,UNIVERSITY OF HOUSTON - DOWNTOWN POLICE DEPARTMENT,TX1014200
 TX,COKE ,081,UNIVERSITY OF HOUSTON (UNIVERSITY PARK) POLICE,TX1013200
 TX,COLEMAN ,083,UNIVERSITY OF TEXAS HEALTH SCIENCE CENTER POLICE,TX1012900
 TX,COLLIN ,085,WEBSTER POLICE DEPARTMENT,TX1012500
 TX,COLLINGSWORTH ,087,WEST UNIVERSITY PLACE POLICE DEPARTMENT,TX1012600
 TX,ANDERSON ,001,HALLSVILLE ISD POLICE DEPARTMENT,TX1021300
 TX,ANDREWS ,003,HALLSVILLE POLICE DEPARTMENT,TX1020100
 TX,ANGELINA ,005,HARRISON COUNTY SHERIFF'S OFFICE,TX1020000
 TX,ARANSAS ,007,MARSHALL POLICE DEPARTMENT,TX1020200
 TX,ARCHER ,009,TEXAS STATE TECHNICAL COLLEGE - MARSHALL DEPT. OF,TX1021200
 TX,ANDERSON ,001,HARTLEY COUNTY SHERIFF'S OFFICE,TX1030000
 TX,ANDERSON ,001,HASKELL COUNTY SHERIFF'S OFFICE,TX1040000
 TX,ANDREWS ,003,HASKELL POLICE DEPARTMENT,TX1040100
 TX,ANGELINA ,005,RULE POLICE DEPARTMENT,TX1040200
 TX,ANDERSON ,001,BUDA POLICE DEPARTMENT,TX1051200
 TX,ANDREWS ,003,HAYS COUNTY SHERIFF'S OFFICE,TX1050000
 TX,ANGELINA ,005,KYLE POLICE DEPARTMENT,TX1050700
 TX,ARANSAS ,007,SAN MARCOS POLICE DEPARTMENT,TX1050100
 TX,ARCHER ,009,TEXAS STATE UNIVERSITY AT SAN MARCOS POLICE DEPART,TX1050300
 TX,ANDERSON ,001,CANADIAN PD,TX1060100
 TX,ANDREWS ,003,HEMPHILL COUNTY SHERIFF'S OFFICE,TX1060000
 TX,ANDERSON ,001,ATHENS I.S.D. POLICE DEPT.,TX1072300
 TX,ANDREWS ,003,ATHENS POLICE DEPARTMENT,TX1070100
 TX,ANGELINA ,005,BERRYVILLE PD FRANKSTON,TX1070800
 TX,ARANSAS ,007,CANEY CITY POLICE DEPARTMENT,TX1070900
 TX,ARCHER ,009,COFFEE CITY POLICE DEPARTMENT,TX1071900
 TX,ARMSTRONG ,011,GUN BARREL CITY POLICE DEPARTMENT,TX1070700
 TX,ATASCOSA ,013,HENDERSON COUNTY SHERIFF'S OFFICE,TX1070000
 TX,AUSTIN ,015,MALAKOFF POLICE DEPARTMENT,TX1070200
 TX,BAILEY ,017,SEVEN POINTS POLICE DEPARTMENT,TX1070500
 TX,BANDERA ,019,TOOL POLICE DEPARTMENT,TX1071000
 TX,ANDERSON ,001,ALAMO POLICE DEPARTMENT,TX1080100
 TX,ANDREWS ,003,ALTON POLICE DEPARTMENT,TX1082300
 TX,ANGELINA ,005,DONNA POLICE DEPARTMENT,TX1080200
 TX,ARANSAS ,007,EDCOUCH POLICE DEPARTMENT,TX1080300
 TX,ARCHER ,009,EDINBURG C.I.S.D. POLICE DEPT.,TX1082500
 TX,ARMSTRONG ,011,EDINBURG POLICE DEPARTMENT,TX1080400
 TX,ATASCOSA ,013,ELSA POLICE DEPARTMENT,TX1080500
 TX,AUSTIN ,015,HIDALGO COUNTY SHERIFF'S OFFICE,TX1080000
 TX,BAILEY ,017,HIDALGO POLICE DEPARTMENT,TX1080600
 TX,BANDERA ,019,LA JOYA POLICE DEPARTMENT,TX1081500
 TX,BASTROP ,021,LA VILLA POLICE DEPARTMENT,TX1080700
 TX,BAYLOR ,023,MCALLEN POLICE DEPARTMENT,TX1080800
 TX,BEE ,025,MERCEDES POLICE DEPARTMENT,TX1080900
 TX,BELL ,027,MISSION POLICE DEPARTMENT,TX1081000
 TX,BEXAR ,029,PALMHURST POLICE DEPARTMENT,TX1083500
 TX,BLANCO ,031,PALMVIEW POLICE DEPARTMENT,TX1082200
 TX,BORDEN ,033,PENITAS POLICE DEPARTMENT,TX1083000
 TX,BOSQUE ,035,PHARR POLICE DEPARTMENT,TX1081100
 TX,BOWIE ,037,PROGRESO POLICE DEPARTMENT,TX1082400
 TX,BRAZORIA ,039,SAN JUAN POLICE DEPARTMENT,TX1081300
 TX,BRAZOS ,041,SULLIVAN CITY POLICE DEPARTMENT,TX1083200
 TX,BREWSTER ,043,UNIVERSITY OF TEXAS - PAN AMERICAN POLICE,TX1081700
 TX,BRISCOE ,045,WESLACO ISD POLICE DEPARTMENT,TX1082900
 TX,BROOKS ,047,WESLACO POLICE DEPARTMENT,TX1081400
 TX,ANDERSON ,001,COVINGTON POLICE DEPARTMENT,TX1090900
 TX,ANDREWS ,003,HILL COUNTY SHERIFF'S OFFICE,TX1090000
 TX,ANGELINA ,005,HILLSBORO POLICE DEPARTMENT,TX1090100
 TX,ARANSAS ,007,HUBBARD POLICE DEPARTMENT,TX1090200
 TX,ARCHER ,009,ITASCA POLICE DEPARTMENT,TX1090300
 TX,ARMSTRONG ,011,WHITNEY POLICE DEPARTMENT,TX1090600
 TX,ANDERSON ,001,ANTON POLICE DEPT,TX1100500
 TX,ANDREWS ,003,HOCKLEY COUNTY SHERIFF'S OFFICE,TX1100000
 TX,ANGELINA ,005,LEVELLAND POLICE DEPARTMENT,TX1100100
 TX,ARANSAS ,007,ROPESVILLE POLICE DEPARTMENT,TX1100200
 TX,ARCHER ,009,SOUTH PLAINS COLLEGE POLICE DEPT.,TX1100400
 TX,ARMSTRONG ,011,SUNDOWN POLICE DEPARTMENT,TX1100600
 TX,ANDERSON ,001,GRANBURY POLICE DEPARTMENT,TX1110100
 TX,ANDREWS ,003,HOOD COUNTY SHERIFF'S OFFICE,TX1110000
 TX,ANGELINA ,005,TOLAR POLICE DEPARTMENT,TX1110300
 TX,ANDERSON ,001,CUMBY POLICE DEPARTMENT,TX1120100
 TX,ANDREWS ,003,HOPKINS COUNTY SHERIFF'S OFFICE,TX1120000
 TX,ANGELINA ,005,SULPHUR SPRINGS POLICE DEPARTMENT,TX1120200
 TX,ANDERSON ,001,CROCKETT POLICE DEPARTMENT,TX1130100
 TX,ANDREWS ,003,GRAPELAND POLICE DEPARTMENT,TX1130500
 TX,ANGELINA ,005,HOUSTON COUNTY SHERIFF'S OFFICE,TX1130000
 TX,ANDERSON ,001,BIG SPRING POLICE DEPARTMENT,TX1140100
 TX,ANDREWS ,003,HOWARD COUNTY SHERIFF'S OFFICE,TX1140000
 TX,ANDERSON ,001,HUDSPETH COUNTY SHERIFF'S OFFICE,TX1150000
 TX,ANDERSON ,001,CADDO MILLS POLICE DEPARTMENT,TX1160700
 TX,ANDREWS ,003,CELESTE POLICE DEPARTMENT,TX1160100
 TX,ANGELINA ,005,COMMERCE POLICE DEPARTMENT,TX1160200
 TX,ARANSAS ,007,GREENVILLE POLICE DEPARTMENT,TX1160300
 TX,ARCHER ,009,HAWK COVE POLICE DEPARTMENT,TX1161600
 TX,ARMSTRONG ,011,HUNT COUNTY SHERIFF'S OFFICE,TX1160000
 TX,ATASCOSA ,013,LONE OAK POLICE DEPARTMENT,TX1161200
 TX,AUSTIN ,015,QUINLAN POLICE DEPARTMENT,TX1161400
 TX,BAILEY ,017,TEXAS A & M UNIVERSITY - COMMERCE POLICE DEPT.,TX1160600
 TX,BANDERA ,019,WEST TAWAKONI POLICE DEPARTMENT,TX1161300
 TX,BASTROP ,021,WOLFE CITY POLICE DEPARTMENT,TX1160400
 TX,ANDERSON ,001,BORGER POLICE DEPARTMENT,TX1170100
 TX,ANDREWS ,003,HUTCHINSON COUNTY SHERIFF'S OFFICE,TX1170000
 TX,ANGELINA ,005,STINNETT POLICE DEPARTMENT,TX1170500
 TX,ANDERSON ,001,IRION COUNTY SHERIFF'S OFFICE,TX1180000
 TX,ANDERSON ,001,JACK COUNTY SHERIFF'S OFFICE,TX1190000
 TX,ANDREWS ,003,JACKSBORO POLICE DEPARTMENT,TX1190100
 TX,ANDERSON ,001,EDNA POLICE DEPARTMENT,TX1200100
 TX,ANDREWS ,003,GANADO POLICE DEPARTMENT,TX1200200
 TX,ANGELINA ,005,JACKSON COUNTY SHERIFF'S OFFICE,TX1200000
 TX,ANDERSON ,001,JASPER COUNTY SHERIFF'S OFFICE,TX1210000
 TX,ANDREWS ,003,JASPER POLICE DEPARTMENT,TX1210100
 TX,ANGELINA ,005,KIRBYVILLE POLICE DEPARTMENT,TX1210200
 TX,ANDERSON ,001,JEFF DAVIS COUNTY SHERIFF'S OFFICE,TX1220000
 TX,ANDERSON ,001,BEAUMONT POLICE DEPARTMENT,TX1230100
 TX,ANDREWS ,003,GROVES POLICE DEPARTMENT,TX1230300
 TX,ANGELINA ,005,JEFFERSON COUNTY SHERIFF'S OFFICE,TX1230000
 TX,ARANSAS ,007,LAKEVIEW PD PORT ARTHUR,TX1230400
 TX,ARCHER ,009,LAMAR UNIVERSITY POLICE DEPT.,TX1231000
 TX,ARMSTRONG ,011,NEDERLAND POLICE DEPARTMENT,TX1230500
 TX,ATASCOSA ,013,PEAR RIDGE PD PORT ARTHUR,TX1230600
 TX,AUSTIN ,015,PORT ARTHUR POLICE DEPARTMENT,TX1230700
 TX,BAILEY ,017,PORT NECHES POLICE DEPARTMENT,TX1230800
 TX,ANDERSON ,001,JIM HOGG COUNTY SHERIFF'S OFFICE,TX1240000
 TX,ANDERSON ,001,ALICE POLICE DEPARTMENT,TX1250100
 TX,ANDREWS ,003,JIM WELLS COUNTY SHERIFF'S OFFICE,TX1250000
 TX,ANGELINA ,005,ORANGE GROVE POLICE DEPARTMENT,TX1250800
 TX,ARANSAS ,007,PREMONT POLICE DEPARTMENT,TX1250200
 TX,ANDERSON ,001,ALVARADO POLICE DEPARTMENT,TX1260100
 TX,ANDREWS ,003,BURLESON POLICE DEPARTMENT,TX1260200
 TX,ANGELINA ,005,CLEBURNE POLICE DEPARTMENT,TX1260300
 TX,ARANSAS ,007,GODLEY POLICE DEPARTMENT,TX1261300
 TX,ARCHER ,009,JOHNSON COUNTY SHERIFF'S OFFICE,TX1260000
 TX,ARMSTRONG ,011,JOSHUA POLICE DEPARTMENT,TX1260500
 TX,ATASCOSA ,013,KEENE POLICE DEPARTMENT,TX1260600
 TX,AUSTIN ,015,VENUS POLICE DEPARTMENT,TX1261200
 TX,ANDERSON ,001,ANSON POLICE DEPARTMENT,TX1270100
 TX,ANDREWS ,003,HAMLIN POLICE DEPARTMENT,TX1270200
 TX,ANGELINA ,005,HAWLEY POLICE DEPARTMENT,TX1270500
 TX,ARANSAS ,007,JONES COUNTY SHERIFF'S OFFICE,TX1270000
 TX,ARCHER ,009,STAMFORD POLICE DEPARTMENT,TX1270400
 TX,ANDERSON ,001,KARNES CITY POLICE DEPARTMENT,TX1280100
 TX,ANDREWS ,003,KARNES COUNTY SHERIFF'S OFFICE,TX1280000
 TX,ANGELINA ,005,KENEDY POLICE DEPARTMENT,TX1280200
 TX,ANDERSON ,001,CRANDALL POLICE DEPARTMENT,TX1290900
 TX,ANDREWS ,003,FORNEY POLICE DEPARTMENT,TX1290100
 TX,ANGELINA ,005,KAUFMAN I.S.D. POLICE DEPT.,TX1291500
 TX,ARANSAS ,007,KAUFMAN COUNTY SHERIFF'S OFFICE,TX1290000
 TX,ARCHER ,009,KAUFMAN POLICE DEPARTMENT,TX1290200
 TX,ARMSTRONG ,011,KEMP POLICE DEPARTMENT,TX1290300
 TX,ATASCOSA ,013,TERRELL POLICE DEPARTMENT,TX1290500
 TX,ANDERSON ,001,BOERNE POLICE DEPARTMENT,TX1300100
 TX,ANDREWS ,003,KENDALL COUNTY SHERIFF'S OFFICE,TX1300000
 TX,ANDERSON ,001,FAIR OAKS RANCH POLICE DEPARTMENT,TX0153900
 TX,ANDERSON ,001,KENEDY COUNTY SHERIFF'S OFFICE,TX1310000
 TX,ANDERSON ,001,KENT COUNTY SHERIFF'S OFFICE,TX1320000
 TX,ANDERSON ,001,INGRAM CITY MARSHAL'S OFFICE,TX1330500
 TX,ANDREWS ,003,KERR COUNTY SHERIFF'S OFFICE,TX1330000
 TX,ANGELINA ,005,KERRVILLE POLICE DEPARTMENT,TX1330100
 TX,ANDERSON ,001,JUNCTION POLICE DEPARTMENT,TX1340100
 TX,ANDREWS ,003,KIMBLE COUNTY SHERIFF'S OFFICE,TX1340000
 TX,ANDERSON ,001,KING COUNTY SHERIFF'S OFFICE,TX1350000
 TX,ANDERSON ,001,BRACKETTVILLE PD,TX1360500
 TX,ANDREWS ,003,KINNEY COUNTY SHERIFF'S OFFICE,TX1360000
 TX,ANDERSON ,001,KINGSVILLE POLICE DEPARTMENT,TX1370100
 TX,ANDREWS ,003,KLEBERG COUNTY SHERIFF'S OFFICE,TX1370000
 TX,ANGELINA ,005,TEXAS A & M UNIVERSITY - KINGSVILLE POLICE DEPT.,TX1370300
 TX,ANDERSON ,001,KLEBERG PD,TX0571600
 TX,ANDERSON ,001,KNOX CITY POLICE DEPARTMENT,TX1380200
 TX,ANDREWS ,003,KNOX COUNTY SHERIFF'S OFFICE,TX1380000
 TX,ANGELINA ,005,MUNDAY POLICE DEPARTMENT,TX1380300
 TX,ANDERSON ,001,COTULLA POLICE DEPARTMENT,TX1420100
 TX,ANDREWS ,003,LA SALLE COUNTY SHERIFF'S OFFICE,TX1420000
 TX,ANDERSON ,001,LAMAR COUNTY SHERIFF'S OFFICE,TX1390000
 TX,ANDREWS ,003,PARIS JUNIOR COLLEGE D.P.S.,TX1390400
 TX,ANGELINA ,005,PARIS POLICE DEPARTMENT,TX1390200
 TX,ARANSAS ,007,RENO (LAMAR CO.) POLICE DEPARTMENT,TX1391000
 TX,ANDERSON ,001,EARTH POLICE DEPARTMENT,TX1400200
 TX,ANDREWS ,003,LAMB COUNTY SHERIFF'S OFFICE,TX1400000
 TX,ANGELINA ,005,LITTLEFIELD POLICE DEPARTMENT,TX1400300
 TX,ARANSAS ,007,OLTON POLICE DEPARTMENT,TX1400400
 TX,ARCHER ,009,SUDAN POLICE DEPARTMENT,TX1400500
 TX,ANDERSON ,001,KEMPNER POLICE DEPARTMENT,TX1410800
 TX,ANDREWS ,003,LAMPASAS COUNTY SHERIFF'S OFFICE,TX1410000
 TX,ANGELINA ,005,LAMPASAS POLICE DEPARTMENT,TX1410100
 TX,ARANSAS ,007,LOMETA POLICE DEPARTMENT,TX1410600
 TX,ANDERSON ,001,HALLETTSVILLE POLICE DEPARTMENT,TX1430100
 TX,ANDREWS ,003,LAVACA COUNTY SHERIFF'S OFFICE,TX1430000
 TX,ANGELINA ,005,MOULTON POLICE DEPARTMENT,TX1431000
 TX,ARANSAS ,007,YOAKUM POLICE DEPARTMENT,TX1430300
 TX,ANDERSON ,001,GIDDINGS POLICE DEPARTMENT,TX1440100
 TX,ANDREWS ,003,LEE COUNTY SHERIFF'S OFFICE,TX1440000
 TX,ANGELINA ,005,LEXINGTON POLICE DEPARTMENT,TX1440200
 TX,ANDERSON ,001,LEON COUNTY SHERIFF'S OFFICE,TX1450000
 TX,ANDERSON ,001,AMES PD LIBERTY,TX1460700
 TX,ANDREWS ,003,CLEVELAND POLICE DEPARTMENT,TX1460100
 TX,ANGELINA ,005,DAYTON POLICE DEPARTMENT,TX1460300
 TX,ARANSAS ,007,LIBERTY COUNTY SHERIFF'S OFFICE,TX1460000
 TX,ARCHER ,009,LIBERTY POLICE DEPARTMENT,TX1460400
 TX,ANDERSON ,001,GROESBECK POLICE DEPARTMENT,TX1470200
 TX,ANDREWS ,003,LIMESTONE COUNTY SHERIFF'S OFFICE,TX1470000
 TX,ANGELINA ,005,MEXIA I.S.D. POLICE DEPT.,TX1471100
 TX,ARANSAS ,007,MEXIA POLICE DEPARTMENT,TX1470300
 TX,ANDERSON ,001,LIPSCOMB COUNTY SHERIFF'S OFFICE,TX1480000
 TX,ANDERSON ,001,LIVE OAK COUNTY SHERIFF'S OFFICE,TX1490000
 TX,ANDREWS ,003,THREE RIVERS POLICE DEPARTMENT,TX1490100
 TX,ANDERSON ,001,LLANO COUNTY SHERIFF'S OFFICE,TX1500000
 TX,ANDREWS ,003,LLANO POLICE DEPARTMENT,TX1500100
 TX,ANGELINA ,005,SUNRISE BEACH POLICE DEPARTMENT,TX1500500
 TX,ANDERSON ,001,LOVING COUNTY SHERIFF'S OFFICE,TX1510000
 TX,ANDERSON ,001,BUFFALO SPRINGS LAKE POLICE DEPT,TX1521300
 TX,ANDREWS ,003,IDALOU POLICE DEPARTMENT,TX1520100
 TX,ANGELINA ,005,LUBBOCK COUNTY SHERIFF'S OFFICE,TX1520000
 TX,ARANSAS ,007,LUBBOCK POLICE DEPARTMENT,TX1520200
 TX,ARCHER ,009,NEW DEAL POLICE DEPARTMENT,TX1521500
 TX,ARMSTRONG ,011,RANSOM CANYON POLICE DEPARTMENT,TX1521100
 TX,ATASCOSA ,013,SHALLOWATER POLICE DEPARTMENT,TX1520300
 TX,AUSTIN ,015,SLATON POLICE DEPARTMENT,TX1520400
 TX,BAILEY ,017,TEXAS TECH UNIVERSITY POLICE DEPT.,TX1520600
 TX,BANDERA ,019,TX TECH UNIV HLTH-SCIENCES CTR PD LUBBOCK,TX1521200
 TX,BASTROP ,021,WOLFFORTH POLICE DEPARTMENT,TX1520800
 TX,ANDERSON ,001,LYNN COUNTY SHERIFF'S OFFICE,TX1530000
 TX,ANDREWS ,003,O'DONNELL POLICE DEPARTMENT,TX1530500
 TX,ANGELINA ,005,TAHOKA POLICE DEPARTMENT,TX1530200
 TX,ANDERSON ,001,MADISON COUNTY SHERIFF'S OFFICE,TX1570000
 TX,ANDREWS ,003,MADISONVILLE POLICE DEPARTMENT,TX1570100
 TX,ANDERSON ,001,JEFFERSON POLICE DEPARTMENT,TX1580100
 TX,ANDREWS ,003,MARION COUNTY SHERIFF'S OFFICE,TX1580000
 TX,ANDERSON ,001,MARTIN COUNTY SHERIFF'S OFFICE,TX1590000
 TX,ANDREWS ,003,STANTON POLICE DEPARTMENT,TX1590100
 TX,ANDERSON ,001,MASON COUNTY SHERIFF'S OFFICE,TX1600000
 TX,ANDERSON ,001,BAY CITY I.S.D. POLICE DEPT.,TX1610900
 TX,ANDREWS ,003,BAY CITY POLICE DEPARTMENT,TX1610100
 TX,ANGELINA ,005,MATAGORDA COUNTY SHERIFF'S OFFICE,TX1610000
 TX,ARANSAS ,007,PALACIOS POLICE DEPARTMENT,TX1610200
 TX,ANDERSON ,001,EAGLE PASS POLICE DEPARTMENT,TX1620100
 TX,ANDREWS ,003,MAVERICK COUNTY SHERIFF'S OFFICE,TX1620000
 TX,ANDERSON ,001,BRADY POLICE DEPARTMENT,TX1540100
 TX,ANDREWS ,003,MCCULLOCH COUNTY SHERIFF'S OFFICE,TX1540000
 TX,ANDERSON ,001,BELLMEAD POLICE DEPARTMENT,TX1550100
 TX,ANDREWS ,003,BEVERLY HILLS POLICE DEPARTMENT,TX1550200
 TX,ANGELINA ,005,BRUCEVILLE-EDDY POLICE DEPARTMENT,TX1552600
 TX,ARANSAS ,007,COUNTY CONSTABLE PRECINCT 8 WACO,TX1552500
 TX,ARCHER ,009,HEWITT POLICE DEPARTMENT,TX1550400
 TX,ARMSTRONG ,011,LACY LAKEVIEW POLICE DEPARTMENT,TX1550500
 TX,ATASCOSA ,013,LORENA POLICE DEPARTMENT,TX1550600
 TX,AUSTIN ,015,MART POLICE DEPARTMENT,TX1550800
 TX,BAILEY ,017,MCGREGOR POLICE DEPARTMENT,TX1550700
 TX,BANDERA ,019,MCLENNAN COMMUNITY COLLEGE POLICE DEPT.,TX1551600
 TX,BASTROP ,021,MCLENNAN COUNTY SHERIFF'S OFFICE,TX1550000
 TX,BAYLOR ,023,NORTHCREST PD WACO,TX1551000
 TX,BEE ,025,RIESEL POLICE DEPARTMENT,TX1551700
 TX,BELL ,027,ROBINSON POLICE DEPARTMENT,TX1551100
 TX,BEXAR ,029,TEXAS STATE TECHNICAL COLLEGE - WACO POLICE DEPART,TX1551800
 TX,BLANCO ,031,WACO POLICE DEPARTMENT,TX1551200
 TX,BORDEN ,033,WEST POLICE DEPARTMENT,TX1551300
 TX,BOSQUE ,035,WOODWAY PUBLIC SAFETY DEPARTMENT,TX1551400
 TX,ANDERSON ,001,MCMULLEN COUNTY SHERIFF'S OFFICE,TX1560000
 TX,ANDERSON ,001,CASTROVILLE POLICE DEPARTMENT,TX1630100
 TX,ANDREWS ,003,DEVINE POLICE DEPARTMENT,TX1630200
 TX,ANGELINA ,005,HONDO POLICE DEPARTMENT,TX1630300
 TX,ARANSAS ,007,LACOSTE POLICE DEPARTMENT,TX1630900
 TX,ARCHER ,009,MEDINA COUNTY SHERIFF'S OFFICE,TX1630000
 TX,ANDERSON ,001,MENARD COUNTY SHERIFF'S OFFICE,TX1640000
 TX,ANDERSON ,001,MIDLAND COUNTY SHERIFF'S OFFICE,TX1650000
 TX,ANDREWS ,003,MIDLAND I.S.D. POLICE DEPT.,TX1650300
 TX,ANGELINA ,005,MIDLAND POLICE DEPARTMENT,TX1650100
 TX,ANDERSON ,001,CAMERON POLICE DEPARTMENT,TX1660100
 TX,ANDREWS ,003,MILAM COUNTY SHERIFF'S OFFICE,TX1660000
 TX,ANGELINA ,005,ROCKDALE POLICE DEPARTMENT,TX1660200
 TX,ARANSAS ,007,THORNDALE POLICE DEPARTMENT,TX1660300
 TX,ANDERSON ,001,MILLS COUNTY SHERIFF'S OFFICE,TX1670000
 TX,ANDERSON ,001,COLORADO CITY POLICE DEPARTMENT,TX1680100
 TX,ANDREWS ,003,MITCHELL COUNTY SHERIFF'S OFFICE,TX1680000
 TX,ANDERSON ,001,BOWIE POLICE DEPARTMENT,TX1690100
 TX,ANDREWS ,003,MONTAGUE COUNTY SHERIFF'S OFFICE,TX1690000
 TX,ANGELINA ,005,NOCONA POLICE DEPARTMENT,TX1690200
 TX,ARANSAS ,007,SAINT JO POLICE DEPARTMENT,TX1690300
 TX,ANDERSON ,001,CONROE I.S.D. POLICE DEPT.,TX1702000
 TX,ANDREWS ,003,CONROE POLICE DEPARTMENT,TX1700100
 TX,ANGELINA ,005,MAGNOLIA POLICE DEPARTMENT,TX1701000
 TX,ARANSAS ,007,MONTGOMERY COUNTY SHERIFF'S OFFICE,TX1700000
 TX,ARCHER ,009,MONTGOMERY POLICE DEPARTMENT,TX1701700
 TX,ARMSTRONG ,011,OAK RIDGE NORTH POLICE DEPARTMENT,TX1701600
 TX,ATASCOSA ,013,PATTON VILLAGE POLICE DEPARTMENT,TX1700800
 TX,AUSTIN ,015,ROMAN FOREST POLICE DEPARTMENT,TX1700700
 TX,BAILEY ,017,SHENANDOAH POLICE DEPARTMENT,TX1701200
 TX,BANDERA ,019,SPLENDORA POLICE DEPARTMENT,TX1700300
 TX,BASTROP ,021,STAGECOACH POLICE DEPARTMENT,TX1701500
 TX,BAYLOR ,023,WILLIS POLICE DEPARTMENT,TX1701400
 TX,BEE ,025,WOODBRANCH POLICE DEPARTMENT,TX1701800
 TX,ANDERSON ,001,CACTUS POLICE DEPARTMENT,TX1710400
 TX,ANDREWS ,003,DUMAS POLICE DEPARTMENT,TX1710100
 TX,ANGELINA ,005,MOORE COUNTY SHERIFF'S OFFICE,TX1710000
 TX,ARANSAS ,007,SUNRAY POLICE DEPARTMENT,TX1710200
 TX,ANDERSON ,001,CONSTABLES OFFICE PCT 1 DAINGERFIELD,TX1720400
 TX,ANDREWS ,003,DAINGERFIELD POLICE DEPARTMENT,TX1720100
 TX,ANGELINA ,005,LONE STAR POLICE DEPARTMENT,TX1720200
 TX,ARANSAS ,007,MORRIS COUNTY SHERIFF'S OFFICE,TX1720000
 TX,ARCHER ,009,NAPLES POLICE DEPARTMENT,TX1720500
 TX,ARMSTRONG ,011,OMAHA POLICE DEPARTMENT,TX1720300
 TX,ANDERSON ,001,MOTLEY COUNTY SHERIFF'S OFFICE,TX1730000
 TX,ANDERSON ,001,NACOGDOCHES COUNTY SHERIFF'S OFFICE,TX1740000
 TX,ANDREWS ,003,NACOGDOCHES POLICE DEPARTMENT,TX1740200
 TX,ANGELINA ,005,STEPHEN F. AUSTIN STATE UNIVERSITY POLICE,TX1740400
 TX,ANDERSON ,001,CORSICANA POLICE DEPARTMENT,TX1750100
 TX,ANDREWS ,003,KERENS POLICE DEPARTMENT,TX1750400
 TX,ANGELINA ,005,NAVARRO COUNTY SHERIFF'S OFFICE,TX1750000
 TX,ANDERSON ,001,NEWTON COUNTY SHERIFF'S OFFICE,TX1760000
 TX,ANDERSON ,001,NOLAN COUNTY SHERIFF'S OFFICE,TX1770000
 TX,ANDREWS ,003,ROSCOE POLICE DEPARTMENT,TX1770200
 TX,ANGELINA ,005,SWEETWATER POLICE DEPARTMENT,TX1770300
 TX,ARANSAS ,007,TEXAS STATE TECHNICAL COLLEGE - SWEETWATER D.P.S.,TX1770400
 TX,ANDERSON ,001,BISHOP POLICE DEPARTMENT,TX1780100
 TX,ANDREWS ,003,CORPUS CHRISTI I.S.D. POLICE DEPT.,TX1781600
 TX,ANGELINA ,005,CORPUS CHRISTI POLICE DEPARTMENT,TX1780200
 TX,ARANSAS ,007,DRISCOLL POLICE DEPARTMENT,TX1781700
 TX,ARCHER ,009,NUECES COUNTY SHERIFF'S OFFICE,TX1780000
 TX,ARMSTRONG ,011,PORT ARANSAS POLICE DEPARTMENT,TX1780500
 TX,ATASCOSA ,013,ROBSTOWN POLICE DEPARTMENT,TX1780300
 TX,AUSTIN ,015,TEXAS A & M UNIVERSITY - CORPUS CHRISTI POLICE DEP,TX1781500
 TX,ANDERSON ,001,OCHILTREE COUNTY SHERIFF'S OFFICE,TX1790000
